index,id,reference_text,transcription,success
220,20111114-0900-PLENARY-9-en_20111114-17:27:41_23,HOWEVER SOME AMENDMENTS WOULD RESTRICT THEIR INTERVENTIONS TO CASES OF DISCRIMINATION AND IMPEDE INTERVENTIONS TO CORRECT OTHER UNDESIRABLE DISTORTIONS OF THE MARKET,Aga kõik mängu mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu kõik mängu k,True
221,20130115-0900-PLENARY-4-en_20130115-09:26:45_13,THE EVER SCEPTICAL FINANCIAL MARKETS HAVE TAKEN NOTE OF THESE EFFORTS AND ACKNOWLEDGED THEM PRIVATE INVESTORS ARE FINDING THEIR WAY BACK TO EUROZONE COUNTRIES IN NEED,The ever skeptical financial markets have taken note of these efforts and acknowledged them. Private investors are finding their way back to eurozone countries in need.,True
222,20171130-0900-PLENARY-3-en_20171130-09:26:19_2,MANY PEOPLE IN THE EU AND IN PARTICULAR IN THE UK HAVE BEEN VICTIMS OF MIS SELLING OF FINANCIAL PRODUCTS WHICH IN THE END APPEARED TO BE BAIL INABLE,"Many people in the EU and in particular in the UK have been victims of misselling of financial products, which in the end appear to be bailingable.",True
223,20130613-0900-PLENARY-6-en_20130613-10:47:01_20,EXPRESSES ITS STRONG RESERVATIONS ABOUT PARTS OF THE AGREEMENT WHICH DO NOT REFLECT THE POSITION OF THE EUROPEAN PARLIAMENT AND VALUES OF THE UNION,expresses its strong reservations about parts of the agreement which do not reflect the position of the European Parliament and values of the Union.,True
224,20100518-0900-PLENARY-11-en_20100518-15:18:03_15,WHICH ARE ESSENTIAL FOR ENSURING THE QUALITY AND SAFETY OF ORGANS,die het essentieel is om die kwaliteit en veiligheid van de oogers te ensuren.,True
225,20180911-0900-PLENARY-witholdRO-en_20180911-18:34:57_4,BUT WE NEED TO DO IT CAREFULLY AND NOT THREATEN THE ENTIRE ECOSYSTEM OF THE INTERNET,but we need to do it carefully and not threaten the entire ecosystem of the internet.,True
226,20180911-0900-PLENARY-witholdRO-en_20180911-18:34:57_2,I DON'T BELIEVE PUBLISHERS OR CREATORS WILL MAKE ANY MORE MONEY I DON'T THINK IT WILL HURT GOOGLE BUT IT WILL HURT CONSUMERS BECAUSE BIG FLAT PLATFORMS AND BIG PUBLISHERS WILL FACE LESS COMPETITION,"I don't believe publishers or creators will make any more money. I don't think it will hurt Google, but it will hurt consumers because big platforms and big publishers will face less competition.",True
227,20170515-0900-PLENARY-15-en_20170515-22:20:54_2,THE CITIZENS OF KOSOVO ESPECIALLY YOUNG PEOPLE DESERVE THE FREEDOM TO MOVE FREELY,"The citizens of Kosovo, especially young people, deserve the freedom to move freely.",True
228,20200212-0900-PLENARY-en_20200212-15:55:16_4,THAT IS WHY WE NEED TO EXTEND THE NETWORK SERVICES ALSO IN RURAL AREAS SO THAT WE PROVIDE GREATER OPPORTUNITIES FOR THE INDIVIDUAL TO CREATE THEIR OWN JOBS AND THEIR OWN OPPORTUNITIES,That is why we need to extend the network services also in the rural areas so that we provide greater opportunities for the individual to create their own jobs and their own opportunities.,True
229,20180503-0900-PLENARY-3-en_20180503-09:42:20_13,DURING A CHAT AT THE USUAL BAR,during a chat at the usual bar.,True
230,20141215-0900-PLENARY-14-en_20141215-17:46:00_1,THE EUROPEAN UNION CANNOT BE FOUND WANTING IN ITS ACTIONS AND IT CANNOT ALLOW SPECIES LIKE THE AFRICAN ELEPHANT AND RHINO TO BE CONSIGNED TO THE HISTORY BOOKS,The European Union cannot be found wanting in its actions and it cannot allow species like the African elephant and rhino to be consigned to the history books.,True
231,20180704-0900-PLENARY-19-en_20180704-19:04:04_13,ANYONE WHO IS DENIED AUTHORISATION WILL NOT WASTE TIME AND MONEY TRAVELLING TO SCHENGEN BORDER CROSSING POINTS,"Kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši, kajši",True
232,20130312-0900-PLENARY-11-en_20130312-14:32:26_3,AS IS SO OFTEN THE CASE WITH THESE DIFFICULT SOCIAL PROBLEMS WELL MEANING POLITICIANS IN THE EU SEEK TO ADMINISTER THE BLUNT INSTRUMENT OF MORE EUROPE WHEN IN REALITY WHAT IS REQUIRED IS A FAR SUBTLER APPROACH RESPECTING THE NEEDS OF WOMEN AS WELL AS THE SOVEREIGNTY AND COMPETENCE OF MEMBER STATE GOVERNMENTS SEEKING TO RESOLVE THIS PROBLEM,"As a soft of the case with these difficult social problems, well-meaning politicians in the European Union seek to administer the blunt instrument of more Europe, when in reality what is really required is a far subtler approach which respects the needs of women as well as the sovereignty and competence of Member State governments seeking to resolve this problem.",True
233,20110309-0900-PLENARY-8-en_20110309-09:17:21_2,THE MASSACRE CAUSED DEFECTIONS IN THE ARMY THE GOVERNMENT AND THE DIPLOMATIC SERVICE,"το μάσσακορ κοστ-δυφεκτώσεις στην αρμία, το κυβέρνητο και το διπλωματικό σέρβης.",True
234,20130701-0900-PLENARY-20-en_20130701-21:18:24_6,WE HAVE ACHIEVED RESULTS THAT NEVER WOULD HAVE BEEN POSSIBLE WITHOUT COORDINATED EU WIDE ACTION BUT WE CAN AND MUST DO MUCH BETTER THIS IS WHERE THE EXTERNAL AVIATION POLICY HAS AN IMPORTANT ROLE TO PLAY SO I AM VERY PLEASED THAT THIS REPORT STRONGLY SUPPORTS A MORE AMBITIOUS AND BETTER COORDINATED POLICY IT IS TIME FOR THE EU TO ACT WITH ONE VOICE,"Või saab või saab või saab või saab või saab või saab koordinated EU-võid aksion, aga saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab või saab võ",True
235,20110915-0900-PLENARY-8-en_20110915-12:27:21_9,IT WILL DEMONSTRATE ITS FITNESS BY TRYING HIM AND GIVING HIM JUSTICE IN ITS OWN SOVEREIGN TERRITORY,i'w ddweud i'r ffordd i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w d,True
236,20170315-0900-PLENARY-10-en_20170315-15:46:21_5,IN FACT WE HAVE COME A LONG WAY ON IMPROVING DATABASES AND SHARING INFORMATION BUT MORE NEEDS TO BE DONE,"In fact, we've come a long way on improving databases and sharing information, but more needs to be done.",True
237,20110309-0900-PLENARY-16-en_20110309-15:05:40_32,THE REPORT ALSO UNDERLINES THE SERIOUSNESS OF THE INCREASE IN EXECUTIONS IN IRAN,The report also underlines the seriousness of the increase in executions in Iran.,True
238,20151215-0900-PLENARY-10-en_20151215-15:02:49_3,IT CLEARLY REVEALS A SIGNIFICANT FAILURE IN HOW WE MANAGE AND PROTECT OUR EXTERNAL BORDER,It clearly reveals a significant failure in how we manage and protect our external border.,True
239,20090205-0900-PLENARY-12-en_20090205-15:55:19_5,POLITICAL HUMANITARIAN ECONOMIC AND SOCIAL SOLUTION,"a political, humanitarian, economic and social solution.",True
240,20181114-0900-PLENARY-en_20181114-09:13:54_16,WE HAVE ALSO STRENGTHENED PEOPLE'S PROTECTION IN EMERGENCY SITUATIONS INCLUDING THROUGH THE RETRIEVAL OF MORE ACCURATE CALLER LOCATION,"We have also strengthened people's protection in emergency situations, including the retrieval of more accurate color locations.",True
241,20110928-0900-PLENARY-2-en_20110928-10:19:25_5,LET US MAKE ONE THING CLEAR THE EURO CURRENCY WAS IMPOSED ON STATES OF DIFFERENT DEVELOPMENT DIFFERENT PURCHASING POWER DIFFERENT GDP PER CAPITA DIFFERENT LIVING STANDARDS DIFFERENT BUDGETING AND DIFFERENT LEVELS OF COMPETITIVENESS IT WAS DONE PURELY FOR POLITICAL AND IDEOLOGICAL REASONS BECAUSE THE EURO SHOULD HAVE SERVED AS A TOOL FOR FURTHER INTEGRATION,"Let's make one thing clear. The Euro currency was imposed on states of different development, different purchasing power, different GDP per capita, different living standards, different budgeting, different level of competitiveness. And it was done purely for political and ideological reasons, because Euro should have served as a tool for further integration",True
242,20110914-0900-PLENARY-12-en_20110914-19:26:36_7,CALL FOR THE RESUMPTION OF DIRECT NEGOTIATIONS GUIDED BY THE ABOVE PRINCIPLES,קולטי למהלכת דיירק נגושיית נגידי למהלכת דיירק נגושיית נגידי למהלכת דיירק נגידי למהלכת דיירק נגידי למהלכת דיירק נגידי למהלכת דיירק נגידי למהלכת דיירק נגידי למהלכת דיירק נגידי למהלכת דיירק נגידי למהלכת דיירק נגידי למהלכת דיירק נגידי למהלכת דיירק נגידי למהלכת דיירק נגידי למהלכת דיירק נגידי למהלכת דיירק נגידי למהלכת דיירק נגידי למהלכת דיירק נגידי למהלכת דיירק נגידי למהלכת דיירק נגידי למהלכת דיירק נגידי למהלכת דיירק נגידי למהלכת דיירק נגידי למהלכת דיירק נגידי למהלכת דיירק נגידי למהלכת דיירק נגידי למהלכת דיירק נגידי למהלכת דיירק נגידי למהלכת דיירק נגידי למהלכת דיירק נגידי למהלכת דיירק נגידי למהלכת דיירק,True
243,20190117-0900-PLENARY-en_20190117-11:07:16_9,WE ALSO EXPECT THE GOVERNMENT TO CONDUCT A THOROUGH INVESTIGATION INTO THESE RECENT DEATHS AND ABUSES,Rydyn ni'n gweithio i'r Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweithio Gweith,True
244,20100325-0900-PLENARY-4-en_20100325-09:54:54_6,FORTY OF YOUNG SPANIARDS UNDER TWENTY FIVE UNEMPLOYED IS NOT A SMALL FIGURE AND I COULD CARRY ON,40% of young Spaniards between 25 unemployed is not a small figure and I could carry on.,True
245,20101215-0900-PLENARY-15-en_20101215-18:28:36_6,IN RELATION TO AFGHANISTAN WHICH WE JUST DISCUSSED AND WHICH IS ALSO AN IMPORTANT AREA OF COOPERATION BETWEEN THE EU AND NATO DECISIONS WERE TAKEN ON BOTH TRANSITION AND ON LONG TERM PARTNERSHIP,"Rwy'n meddwl i Afganistan, sy'n meddwl gyda'r cyffredin, ac mae'n meddwl i'r co-operatio'r ysgrifennu i'r EU a'r Natal. Mae'n meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl i'r meddwl",True
246,20190418-0900-PLENARY-en_20190418-09:41:24_0,MR PRESIDENT AS THIS ACTUALLY NOW IS MY LAST SPEECH I'M GOING TO DISPENSE WITH THE FORMALITY AND SAY I THINK PROBABLY COMBINING POLITICS WITH FINANCE IS NOT A GOOD IDEA,Rwy'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n meddwl i'n medd,True
247,20180312-0900-PLENARY-15-en_20180312-20:42:48_1,TO YOUR HARD WORK WE WERE ABLE TO REACH AN AGREEMENT ON THIS REGULATION ON CROSS BORDER PARCEL DELIVERY SERVICES LAST DECEMBER IT IS AN IMPORTANT STEP FOR ECOMMERCE AND THE DIGITAL SINGLE MARKETS,"With your hard work, we could reach an agreement on this regulation on cross-border parcel delivery services last December. It is an important step for e-commerce and the digital single markets.",True
248,20090422-0900-PLENARY-18-en_20090422-21:26:30_1,I KNOW THE PROPOSAL WAS WELL MEANT BUT IN THE DIGITAL ERA WHEN THE WAY IN WHICH RECORDINGS ARE DISTRIBUTED IS RAPIDLY CHANGING WHY SHOULD WE MAKE AN IRREVERSIBLE CHANGE BY EXTENDING A SYSTEM THAT AT ITS CORE STILL OPERATES WITH CONTRACTS AND A STRUCTURE MORE RELEVANT TO PHYSICAL DISTRIBUTION AND SALE,"Felly, rydw i'n meddwl y prosol wedi gweld, ond, yn y eraill digidol, ddyn nhw'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio",True
249,20121120-0900-PLENARY-3-en_20121120-09:36:08_8,ABOVE ALL ELSE WE MUST SHY AWAY FROM POLITICAL FUDGES AND ENSURE THAT WE CREATE A STABLE AND LEGAL FRAMEWORK THAT WILL TRULY STABILISE THE FINANCIAL SYSTEM,"Felly, mae'n bwysig o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'",True
250,20140702-0900-PLENARY-7-en_20140702-12:47:26_17,AND YES PEOPLE IN MY COUNTRY ARE STILL SUFFERING,"And yes, people in my country are still suffering.",True
251,20170912-0900-PLENARY-24-en_20170912-21:59:37_6,BUT THIS ALSO IMPLIES THAT WE ARE CONCERNED WHEN SOMETHING GOES VERY WRONG,"Deci, acesta înțelegă că existăm încă când oamenilor trebuie să se întâmplă încă când oamenilor trebuie să se întâmplă încă când oamenilor trebuie să se întâmplă încă când oamenilor trebuie să se întâmplă încă când oamenilor trebuie să se întâmplă încă când oamenilor trebuie să se întâmplă încă când oamenilor trebuie să se întâmplă încă când oamenilor trebuie să se întâmplă încă când oamenilor trebuie să se întâmplă încă când oamenilor trebuie să se întâmplă încă când oamenilor trebuie să se întâmplă încă când oamenilor trebuie să se întâmplă încă când oamenilor trebuie să se întâmplă încă când oamenilor trebuie să se întâmplă încă când oamenilor trebuie să se întâmplă încă când oamenilor trebuie să se întâmplă încă când oamenilor trebuie să se întâmplă încă când oamenilor trebuie să se întâmplă încă când oamenilor trebuie să se întâmplă încă când oamenilor trebuie să se întâmplă când oamenilor trebuie să se întâmplă când oamenilor trebuie să se întâmplă când oamenilor trebuie să se întâmplă când oamenilor trebuie să se întâmplă când oamenilor trebuie să se",True
